	ProgrammingLanguageName	QueryID	PairID	QueryText	CommentText	SimilarityScore_1	SimilarityScore_2	SimilarityScore_3	SimilarityScore_4
9724	PHP	65	Intervention_image_FilterInterface_563	kako dohvatiti html kod sa veb sajta	Primeni filtere na datoj slici.	0	0	0	0
9725	PHP	85	composer_composer_InstalledVersions_2524	pretvoriti uint8 niz u sliku	Prikazuje listu svih prisutnih imena paketa, bilo instaliranjem, zamenom ili pružanjem	0	0	0	0
9726	PHP	90	Intervention_image_SharpenCommand_621	otpakovanje podataka iz tekstualne datoteke	Izoštri sliku.	0	0	0	0
9727	PHP	50	PrestaShop_PrestaShop_Address_786	kako nasumično izabrati broj	Vraća ID adrese za dati ID dobavljača	0	0	0	0
9728	PHP	48	Intervention_image_AbstractDecoder_422	pretvaranje html stranice u pdf	 Odlu?uje da li je trenutni izvor podataka GD izvor	0	0	0	0
9729	PHP	39	PHPOffice_PHPExcel_Autoloader_126	šifriraj url	Registruj Autoloadersa sa SPL-om.	0	0	0	0
9730	PHP	27	Intervention_image_Argument_545	isčitavanje tekstualne datoteke liniju po liniju	Obezbedi da argument funkcije mora biti veći od minimalne zadate vrednost.	0	0	0	0
9731	PHP	12	guzzle_promises_Promise_717	vreme tolerisanja za prijem na soketu	Uspešno je prošlo, razrešava hendlere u redu	0	0	0	0
9732	PHP	50	markrogoyski_math-php_Interpolation_2989	kako nasumično izabrati broj	Sortira koordinate prema njihovoj x komponenti u rastućem poretku.	0	0	0	0
9733	PHP	8	PHPOffice_PHPWord_PhpWordTest_1001	grupisanje po izbrojanim podacima	Testiraj učitavanje šablona.	0	0	0	0
9734	PHP	48	thephpleague_csv_Writer_483	pretvaranje html stranice u pdf	Klasa koja upisuje zapise u CSV dokument.	0	0	0	0
9735	PHP	86	thephpleague_csv_Reader_357	memoizacija na disk - persistentna memoizacija	Vraća zaglavlje kako bi se koristilo za iteraciju.	0	0	0	0
9736	PHP	33	ThingEngineer_PHP-MySQLi-Database-Class_dbObject_605	nepromenjivi (readonly) niz	Funkcija koja vraća ukupan broj zapisa.	0	0	0	0
9737	PHP	84	PHPOffice_PHPExcel_Calculation_163	kako proveriti da je checkbox štikliran	Nabavite listu implementiranih imena Excel funkcija	0	0	0	0
9738	PHP	54	Intervention_image_AbstractFont_472	kako dohvatiti naziv tabele iz baze	Izbroji linije teksta za ispisivanje.	0	0	0	0
9739	PHP	10	phacility_phabricator_AphrontRequest_650	aes šifrovanje	Postavi kolačić koji će uskoro isteći. Za postavljanje dugotrajnog kolačića pogledaj setCookie.	0	0	0	0
9740	PHP	39	Intervention_image_AbstractColor_403	šifriraj url	Inicijalizuje objekat boje od celog broja.	0	0	0	0
9741	PHP	72	markrogoyski_math-php_Normal_3167	toplotna mapa iz 3d koordinata	Kulmutivna funckija raspodele. Verovatnoća biti ispod vrednosti X. Vraća površinu ispod normalne raspodele od minus beskonačno do X.	0	0	0	0
9742	PHP	89	getgrav_grav_Grav_1205	slanje binarnih podataka preko seriske veze	Pokušava da nađe medije i druge fajlove i da ih preuzme.	0	0	0	0
9743	PHP	84	Intervention_image_Image_496	kako proveriti da je checkbox štikliran	Izra?unava širinu trenutne slike 	0	0	0	0
9744	PHP	66	PHPOffice_PHPExcel_Cell_182	baferisano čitanje teksta čitačem fajlova	Ako je ova c?elija u opsegu objedinjavanja, vra?a opseg	0	0	0	0
9745	PHP	19	symfony_symfony_RegisterEventListenersAndSubscribersPass_1848	zamena delova datoteke	Pronađi i uredi sve servisne oznake sa datim imenom prema prioritetu. Redosled dodavanja mora se poštovati za usluge koje imaju isti prioritet.	0	0	0	0
9746	PHP	25	symfony_css-selector_Translator_3301	dohvatanje trenutne ip adrese	Interfejs prevodioca izraza XPath. Ova komponenta je port Python cssselect biblioteke	0	0	0	0
9747	PHP	41	PHPOffice_PHPWord_PhpWordTest_1004	kako isprazniti niz	Testno pozvianje nedefinisane metode	0	0	0	0
9748	PHP	36	squizlabs_PHP_CodeSniffer_Runner_912	parsiranje json datoteke	Pretvara sve PHP greške u izuzetke. Ovaj metod prisiljava sniff da prestane procesiranje ako nije u stanju da rukuje specifičnim delom koda umesto da nastavlja i potencijalno upadne u petlju.	0	0	0	0
9749	PHP	17	phalcon_cphalcon_Util_1553	pretvaranje json u csv	Normalizirajte putanju do datoteke, pretvorite sve kose crte u Linuk stil i oslobodite se „..“, „.“	0	0	0	0
9750	PHP	36	sebastianbergmann_exporter_Exporter_1036	parsiranje json datoteke	Pretvara objekat u niz koji sadrži sve privatne, zaštićene i javne osobine.	0	0	0	0
9751	PHP	59	PHPOffice_PHPWord_Media_876	prilagođeni http odgovor greške	Dohvati broj elemenata medija zaglavlja.	0	0	0	0
9752	PHP	40	BookStackApp_BookStack_2015_08_16_142133_create_activities_table_778	kreiraj kolačić	 Preokrenuti migraciju.	0	0	0	0
9753	PHP	86	PHPOffice_PHPWord_MediaTest_992	memoizacija na disk - persistentna memoizacija	Dodaje izuzetak elementa slike	0	0	0	0
9754	PHP	70	PrestaShop_PrestaShop_AdminAccessController_861	jedinstveni elementi	Preuzmi trenutni profil	0	0	0	0
9755	PHP	95	ThingEngineer_PHP-MySQLi-Database-Class_MysqliDb_550	parsiranje query stringa u url-u	Ovaj metod omogućava specifikaciju višestrukih opcija za SQL upit.	0	0	0	0
9756	PHP	26	Intervention_image_FlipCommand_668	pretvaranje int u bool	Preslikaj sliku	0	0	0	0
9757	PHP	35	Intervention_image_Driver_580	mapa u json	 Vra?a klona datog jezgra	0	0	0	0
9758	PHP	92	PrestaShop_PrestaShop_Address_786	čitanje elemenata iz html-a - <td>	 Vra?a Address ID za dati Supplier ID.	0	0	0	0
9759	PHP	95	Intervention_image_PolygonShape_626	parsiranje query stringa u url-u	 Kreira novu instancu poligona	0	0	0	0
9760	PHP	88	briannesbitt_Carbon_CarbonInterval_226	kako pročitati sadržaj iz .gz zapakovanog fajla	 Kastovanje trenutne instance u datu klasu.	0	0	0	0
9761	PHP	34	BookStackApp_BookStack_CommentRepo_755	filtriranje niza	 Konvertuje dati komentar Convert the given comment markdown text to HTML.	0	0	0	0
9762	PHP	2	Sylius_Sylius_LaminasPriorityQueueStub_456	pretvaranje string u datum	Izdvoji čvor iz unutrašnjeg reda i prosej ga.	0	0	0	0
9763	PHP	91	PHPOffice_PHPExcel_CachedObjectStorageFactory_132	pozicije podstingova u stringu	Vratite listu svih dostupnih metoda keš memorije	0	0	0	0
9764	PHP	48	PHPOffice_PHPWord_Settings_899	pretvaranje html stranice u pdf	 PHPWord klasa za podešavanje	0	0	0	0
9765	PHP	95	bcit-ci_CodeIgniter_Common_338	parsiranje query stringa u url-u	Da li je HTTPS?  Određuje da li se aplikaciji pristupa preko šifrovane (HTTPS) veze	0	0	0	0
9766	PHP	30	bobthecow_psysh_Context_1578	dohvatanje unutrašnjeg svojstva html taga	Kontekst izvršenja Shell. Ova klasa enkapsulira trenutne varijable, najnovije povratne vrednosti, i izuzetke, i trenutni namespace. 	0	0	0	0
9767	PHP	34	typecho_typecho_HyperDown_1375	filtriranje niza	parseMh	0	0	0	0
9768	PHP	20	matomo-org_matomo_Element_935	klasterizacija metodom k-srednjih vrednosti	Renderuje element pomoću zadatog renderera.	0	0	0	0
9769	PHP	9	symfony_process_Process_1490	binomna raspodela	Vraća PTY stanje	0	0	0	0
9770	PHP	71	squizlabs_PHP_CodeSniffer_Fixer_889	izvlačenje podataka iz sadržaja html koda	Zamenite celokupan sadržaj tokena	0	0	0	0
9771	PHP	94	canvas_js_example	uklanjanja zaglavlja prilikom spajanja nekoliko datoteka	Php crtač dijagrama rasejanja i grafikona. Tabele rasejanja sadrže podatke u vidu niza koordinatnih tačaka od kojih svaka ima vrednosti koje odgovaraju x i y osi. Tabele rasejanja, se takođe oslovljava kao tabela tačaka ili dijagram rasejanja. Dat primer prikazuje jednostavnu tabelu rasejanja sa izvornim kodom koji možete lokalno pokrenuti.	0	0	0	0
9772	PHP	7	squizlabs_PHP_CodeSniffer_Fixer_889	postavljanje radnog direktorijuma	Zamenite celokupan sadržaj tokena	0	0	0	0
9773	PHP	15	thephpleague_csv_AbstractCsv_203	izvoz podataka u excel	Vraća CSV dokument kao generator komada stringova.	0	0	0	0
9774	PHP	47	botman_botman_BotMan_1281	prekopiraj u klibord	 Pokušaj da se upare poruke sa onima kojima bi trebali osluškuju.	0	0	0	0
9775	PHP	45	Intervention_image_FillCommand_666	kako obrnuti string	Popuni prostor slike sa bojom ili obrascem.	0	0	0	0
9776	PHP	63	Intervention_image_RotateCommand_620	sortiraj više nizova na osnovu redosleda drugih sortiranih nizova	Rotira sliku u smeru suprotnom od kazaljki na satu	0	0	0	0
9777	PHP	14	DesignPatternsPHP_DesignPatternsPHP_Invoker_6676	pretvaranje decimalnog u heksadecimalni broj	Ova metoda izvršava komandu. Pozivalac je uvek isti bez obzira na tip komande.	0	0	0	0
9778	PHP	42	getgrav_grav_Debugger_1156	kako dohvatiti današnji datum	Klasa debager	2	2	2	2
9779	PHP	90	symfony_http-foundation_Response_9885	otpakovanje podataka iz tekstualne datoteke	Vraća zaglavlje datuma kao instancu DateTime	0	0	0	0
9780	PHP	69	danielstjules_Stringy_Stringy_10296	štampanje rezimea modela	Vraća novi string kome je prefiks u obliku podstringa uklonjen ukoliko postoji.	0	0	0	0
9781	PHP	48	Intervention_image_AbstractColor_403	pretvaranje html stranice u pdf	Inicijalizuje objekat boje od celog broja.	0	0	0	0
9782	PHP	32	thephpleague_csv_Writer_487	formatiranje datuma	Dodaje više zapisa u CSV dokument.	0	0	0	0
9783	PHP	65	FriendsOfPHP_PHP-CS-Fixer_AbstractPhpdocTypesFixer_8574	kako dohvatiti html kod sa veb sajta	 Priprema tip i normlizuje ga.	0	0	0	0
9784	PHP	39	briannesbitt_Carbon_CarbonInterval_215	šifriraj url	Prikazuje trenutnu konfiguraciju za sate po danu.	0	0	0	0
9785	PHP	84	PHPOffice_PHPWord_PhpWord_880	kako proveriti da je checkbox štikliran	 PHPWord main class	0	0	0	0
9786	PHP	59	briannesbitt_Carbon_CarbonPeriod_276	prilagođeni http odgovor greške	Vraća da li dati interval sadrži nenulte vrednosti bilo koje jedinice mere.	0	0	0	0
9787	PHP	57	Sylius_Sylius_LaminasPriorityQueueStub_458	dohvatanje jedinstvenog identifikatora trenutnog procesa	 Serijalizacija strukture podataka	0	0	0	0
9788	PHP	82	ramsey_uuid_UuidTest_2049	sve permutacije liste	Testovi koji su generisali UUID koristeći vremensku oznaku poslednji COMB su sekvencijalni	0	0	0	0
9789	PHP	7	jorgecasas_php-ml_Matrix_964	postavljanje radnog direktorijuma	Oduzimanje druge matrice od ove po elementima.	0	0	0	0
9790	PHP	88	PHPOffice_PHPWord_AbstractCollection_973	kako pročitati sadržaj iz .gz zapakovanog fajla	Dodaj novi podatak u kolekciju.	0	0	0	0
9791	PHP	37	markrogoyski_math-php_NumericMatrix_2714	dohvati trenutnu vrednost posmatrača	Vrati tip objekata koji su skladišteni u matrici.	0	0	0	0
9792	PHP	89	Intervention_image_ResponseCommand_558	slanje binarnih podataka preko seriske veze	 Pravi HTTP odgovor od date slike	0	0	0	0
9793	PHP	76	yiisoft_yii2_DevController_956	raspakivanje velikih datoteka	Dobija listu jezika prihvatljivih za klijentski pregledač	0	0	0	0
9794	PHP	38	PHPOffice_PHPExcel_Comment_230	dohvati naziv za vrednost enumerisanog tipa podatka	Dohvati heš kod.	0	0	0	0
9795	PHP	18	ThingEngineer_PHP-MySQLi-Database-Class_MysqliDb_540	lepo ispiši json	Postavlja ime konekcije koja će se koristiti u sledećem upitu.	0	0	0	0
9796	PHP	46	Intervention_image_AbstractDriver_440	pročitaj svojstva datoteke	Dohvati kloniran podatak jezgra.	0	0	0	0
9797	PHP	3	matomo-org_matomo_Controller_929	sortiranje string liste	Spaja dva niza. Spaja dva niza kao php funkcija array_merge_recursive. Razlika je što trenutni celobrojni indeksi neće biti ponovno prebrojeni.	0	0	0	0
9798	PHP	68	PHPOffice_PHPWord_Media_876	matrica množenja	Dohvati broj elemenata medija zaglavlja.	0	0	0	0
9799	PHP	1	TheAlgorithms_PHP_MaxCharacter_2067	red sa prioritetom	Ova funkcija vraća znak koji je ponovljen maksimum br. puta u datom nizu	0	0	0	0
9800	PHP	8	Intervention_image_ImageManager_503	grupisanje po izbrojanim podacima	Inicijalizuj instancu slike iz različitih ulaznih tipova.	0	0	0	0
9801	PHP	37	filp_whoops_FrameCollection_6736	dohvati trenutnu vrednost posmatrača	Vraća niz sa svim frejmovima, bez da utiče na lokalni niz.	0	0	0	0
9802	PHP	45	markrogoyski_math-php_Matrix_2623	kako obrnuti string	Klasa m x n matrice.	0	0	0	0
9803	PHP	2	BookStackApp_BookStack_Comment_747	pretvaranje string u datum	Provera da li je komentar menjan od kada je napravljen	0	0	0	0
9804	PHP	24	denissimon_prediction-builder_PredictionBuilder_752	parsiranje binarne datoteke u prilagođenu klasu	Pravi predviđanje očekivane vrednosti y za dato x zasnovano na modelu linearne regresije.	0	0	0	0
9805	PHP	72	markrogoyski_math-php_Bernoulli_3211	toplotna mapa iz 3d koordinata	Kumulativna raspodela	0	0	0	0
9806	PHP	15	briannesbitt_Carbon_CarbonImmutable_4	izvoz podataka u excel	Napravi jako stari datum koji predstavlja početak vremena	0	0	0	0
9807	PHP	0	Intervention_image_Driver_580	pretvaranje int u string	 Vra?a klona datog jezgra	0	0	0	0
9808	PHP	75	symfony_symfony_AbstractDoctrineExtension_1827	podvuci tekst u label vidžetu	Registrujte pseudonim za ovaj drajver za mapiranje. Aliasi se mogu koristiti u jezicima upita svih Doctrine menadžera objekata radi pojednostavljenja zadataka pisanja	0	0	0	0
9809	PHP	51	Intervention_image_AbstractColor_408	normalna raspodela	Inicijalizuj objekat boje iz datog R, G, B i A vrednosti.	0	0	0	0
9810	PHP	23	PHPOffice_PHPWord_TemplateProcessor_959	određivanje proteklog vremena korišćenjem časovnika	Vra?a ime datoteke sa kojom je dio dokumenta u odnosu. 	0	0	0	0
9811	PHP	56	markrogoyski_math-php_Algebra_2490	pronađi int unutar stringa	Najmanji zajednički sadržalac. Najmanji pozitivni ceo broj koji je deljiv i sa a i sa b. Na primer, NZS brojeva 5 i 2 je 10.	0	0	0	0
9812	PHP	52	danielstjules_Stringy_Stringy_10296	Nelder-Mead optimizacija	Vraća novi string kome je prefiks u obliku podstringa uklonjen ukoliko postoji.	0	0	0	0
9813	PHP	0	googleapis_google-api-php-client_ClientTest_679	pretvaranje int u string	Testiranje da Refresh Token nije postavljen kada je novi osveženi token vraćen.	0	0	0	0
9814	PHP	53	Intervention_image_Color_633	hashset za određivanje broja različitih elemenata	Dohvati int vrednost trenutne instance boje.	0	0	0	0
9815	PHP	53	markrogoyski_math-php_LinearThroughPoint_3580	hashset za određivanje broja različitih elemenata	Izračunaj parametre regresije.	0	0	0	0
9816	PHP	69	sebastianbergmann_exporter_Exporter_1035	štampanje rezimea modela	Izvozi vrednost u jednoredni niz. Izlaz ove metode sličan je izlazu SebastianBergmann\\Exporter\\Exporter::export(). Novi redovi se zamenjuju vidljivim stringom '\\ n'. Sadržaj nizova i objekata (ako ih ima) zamenjuje se sa '...'	0	0	0	0
9817	PHP	73	dompdf_dompdf_Frame_593	dohvatanje svih roditelja xml čvora	Vratite granični okvir frame-a	0	0	0	0
9818	PHP	97	matomo-org_matomo_BaseFactory_116	izlaz u html datoteku	Vraća naziv izuzetka za prosleđeni id.	0	0	0	0
9819	PHP	68	briannesbitt_Carbon_CarbonInterval_236	matrica množenja	Proverava da li je makro registrovan. 	0	0	0	0
9820	PHP	48	markrogoyski_math-php_Descriptive_3492	pretvaranje html stranice u pdf	Izračunajte P-ti percentil liste brojeva. Metoda linearne interpolacije između najbližih rangova - Druga varijanta, C = 1 , P-ti percentil (0 <= P <= 100) liste N uređenih vrednosti (poređanih od najmanje do najveće). Slična metoda korišćena u NumPy i Excel	0	0	0	0
9821	PHP	88	briannesbitt_Carbon_CarbonInterval_251	kako pročitati sadržaj iz .gz zapakovanog fajla	 Vraća interval_spec string datog intervala datuma.	0	0	0	0
9822	PHP	41	BookStackApp_BookStack_CommentRepo_756	kako isprazniti niz	 Vra?a slede?i lokalni ID relativan povezanom entitetu. Get the next local ID relative to the linked entity.	0	0	0	0
9823	PHP	70	PrestaShop_PrestaShop_CMSCategory_856	jedinstveni elementi	 Povera da li se CMSCategory može pomeriti u drugu. 	0	0	0	0
9824	PHP	16	briannesbitt_Carbon_Language_377	dijagram rasejanja	Vraća kratko ISO ime jezika.	0	0	0	0
9825	PHP	87	PHPOffice_PHPWord_TemplateProcessor_962	parsiranje argumenata komandne linije	Traži krajnji položaj najbližeg reda tabele nakon $offset. 	0	0	0	0
9826	PHP	26	barryvdh_laravel-debugbar_LumenServiceProvider_123	pretvaranje int u bool	Registruje Debugbar Middleware	0	0	0	0
9827	PHP	87	magento_magento2_processor_2874	parsiranje argumenata komandne linije	Procesor grešaka	0	0	0	0
9828	PHP	70	Intervention_image_AbstractDecoder_434	jedinstveni elementi	 Parsira i dekodira binarne podatke za sliku iz url 	0	0	0	0
9829	PHP	90	phacility_phabricator_Figlet_519	otpakovanje podataka iz tekstualne datoteke	Funkcija učitava jedan znak u unutrašnjem nizu iz datoteke	0	0	0	0
9830	PHP	2	CachetHQ_Cachet_2015_01_05_202730_CreateMetricPointsTable_1185	pretvaranje string u datum	Poništi migracije	0	0	0	0
9831	PHP	47	briannesbitt_Carbon_CarbonInterval_209	prekopiraj u klibord	Jednostavno API proširenje za DateInterval. Implementacija omogućava helper-ima da rade sa sedmicama ali će samo dati biti sačuvani. Sedmice se računaju na osnovu ukupnog broja dana trenutne instance.	0	0	0	0
9832	PHP	10	PHPOffice_PHPWord_TemplateProcessor_946	aes šifrovanje	Dupliraj red tabele i popuni ga vrednostima dvomenzionalnog niza iz šablonskog dokumenta.	0	0	0	0
9833	PHP	6	owncloud_core_AppConfig_1354	konfuziona matrica	Postavlja vrednost. Ako ključ nije postojao pre nego što će biti stvoren	0	0	0	0
9834	PHP	82	jorgecasas_php-ml_Apriori_811	sve permutacije liste	Izračunava česte k skupove predmeta, gde je count($samples) == $k - 1	0	0	0	0
9835	PHP	10	bcit-ci_CodeIgniter_Config_348	aes šifrovanje	 Pravljenje URI stringa 	0	0	0	0
9836	PHP	97	PHPOffice_PHPExcel_PHPExcel_93	izlaz u html datoteku	Ima li ova radna knjiga prilago?eni korisni?ki interfejs? 	0	0	0	0
9837	PHP	68	PHPOffice_PHPExcel_PHPExcel_89	matrica množenja	 Da li je projekat potpisan?	0	0	0	0
9838	PHP	19	Intervention_image_ContrastCommand_661	zamena delova datoteke	Promeni kontrast slike.	0	0	0	0
9839	PHP	80	markrogoyski_math-php_Normal_3167	konvertuj string datum u yyyymmdd format	Kulmutivna funckija raspodele. Verovatnoća biti ispod vrednosti X. Vraća površinu ispod normalne raspodele od minus beskonačno do X.	0	0	0	0
9840	PHP	75	filp_whoops_FrameCollection_7500	podvuci tekst u label vidžetu	Izbroj frejmove koji pripadaju aplikaciji.	0	0	0	0
9841	PHP	36	Intervention_image_ImageManagerStatic_506	parsiranje json datoteke	 Vra?a ili kreira novu instancu ImageManager	0	0	0	0
9842	PHP	52	Sylius_Sylius_LaminasPriorityQueueStub_458	Nelder-Mead optimizacija	 Serijalizacija strukture podataka	0	0	0	0
9843	PHP	19	Intervention_image_AbstractCommand_535	zamena delova datoteke	Izvrši trenuntu komandu na priloženoj slici.	0	0	0	0
9844	PHP	2	PrestaShop_PrestaShop_Attachment_816	pretvaranje string u datum	Brisanje Product priloga za dati Product ID.	0	0	0	0
9845	PHP	38	cakephp_cakephp_ControllerAuthorize_1192	dohvati naziv za vrednost enumerisanog tipa podatka	 Proverava korisničku autorizaciju koristećni povratni poziv kontrolera.	0	0	0	0
9846	PHP	62	phalcon_cphalcon_Util_1553	sakrij atribute datoteke	Normalizirajte putanju do datoteke, pretvorite sve kose crte u Linuk stil i oslobodite se „..“, „.“	0	0	0	0
9847	PHP	9	walkor_Workerman_AsyncTcpConnection_7397	binomna raspodela	Proverite da li je veza uspešno uspostavljena ili nije uspela	0	0	0	0
9848	PHP	12	Intervention_image_Color_636	vreme tolerisanja za prijem na soketu	 Vra?a RGB crvenu vrednost trenutne boje	0	0	0	0
9849	PHP	92	PHPOffice_PHPExcel_CachedObjectStorageFactory_134	čitanje elemenata iz html-a - <td>	Isprazni keš skladište za podatake.	0	0	0	0
9850	PHP	87	markrogoyski_math-php_Matrix_2648	parsiranje argumenata komandne linije	Zameni mesta dvaju redova u matrici. Red mj menja poziciju na mi i obrnuto.	0	0	0	0
9851	PHP	84	thephpleague_csv_ColumnConsistency_277	kako proveriti da je checkbox štikliran	Vraća broj kolona	0	0	0	0
9852	PHP	9	PHPOffice_PHPWord_AbstractCollection_971	binomna raspodela	Vra?a stavku na osnovu indeksa	0	0	0	0
9853	PHP	51	danielstjules_Stringy_Stringy_10279	normalna raspodela	Vraća tačno ukoliko je string JSON, a inače netačno. Ovaj metod je konzistantan sa PHP 7 i drugim JSON parserima u tome da se prazan string ne računa kao ispravan JSON.	0	0	0	0
9854	PHP	20	Intervention_image_Image_492	klasterizacija metodom k-srednjih vrednosti	Proveri da li rezervna kopija sa datim imenom postoji.	0	0	0	0
9855	PHP	58	php-fig_http-message_MessageInterface_2409	regex ne razlikuje velika i mala slova	Dohvata HTTP protokol verziju kao string. String mora da sadrži samo verziju HTTP-a, na primer 1.1 ili 1.0.	0	0	0	0
9856	PHP	26	PHPOffice_PHPExcel_Cell_186	pretvaranje int u bool	Poredi 2 ?elije	0	0	0	0
9857	PHP	40	barryvdh_laravel-debugbar_LaravelDebugbar_119	kreiraj kolačić	Dodajte zaglavlja Server-Timing za sakuplja? TimeData	0	0	0	0
9858	PHP	47	PrestaShop_PrestaShop_Attribute_826	prekopiraj u klibord	Vrati tačno ako je atribut boja	0	0	0	0
9859	PHP	72	YOURLS_YOURLS_functions-auth_647	toplotna mapa iz 3d koordinata	Proverava da li je podneta lozinka koja je u formi teksta ista kao lozinka koja je heširana.	0	0	0	0
9860	PHP	2	phalcon_cphalcon_Safe_1568	pretvaranje string u datum	Rešava zaglavlja u php_phalcon	0	0	0	0
9861	PHP	46	Intervention_image_PolygonShape_691	pročitaj svojstva datoteke	 Kreira novu instancu poligona	0	0	0	0
9862	PHP	61	PHPOffice_PHPExcel_Calculation_148	zamena http entiteta	Briše keš ra?unanja za navedeni radni list	0	0	0	0
9863	PHP	50	Intervention_image_Encoder_583	kako nasumično izabrati broj	Procesuiraj i vrati šifrovanu sliku kao GIF string.	0	0	0	0
9864	PHP	74	Intervention_image_FitCommand_601	kako rekurzivno raspakovati zip datoteku	Iseci i promeni veličinu slike u isto vreme.	0	0	0	0
9865	PHP	85	filp_whoops_Frame_7485	pretvoriti uint8 niz u sliku	Neserijalizuje podatke okvira, istovremeno zadržavajući sve postojeće podatke komentara	0	0	0	0
9866	PHP	56	PHPOffice_PHPWord_PhpWord_897	pronađi int unutar stringa	Vra?a objekat svojstava dokumenta	0	0	0	0
9867	PHP	70	src_Clusterers_FuzzyCMeans_773	jedinstveni elementi	Proceni združene verovatnoće za svaki mogući rezultat.	0	0	0	0
9868	PHP	52	Intervention_image_Image_492	Nelder-Mead optimizacija	 Proverava da li imenovana sigurnosna kopija postoji	0	0	0	0
9869	PHP	52	FriendsOfPHP_PHP-CS-Fixer_AbstractLinesBeforeNamespaceFixer_6880	Nelder-Mead optimizacija	 Osigurati da je broj preloma prefiksa imena prostora unutar zadatog opsega. 	0	0	0	0
9870	PHP	44	guzzle_guzzle_BodySummarizer_1389	inicijalizacija niza	Prikazuje sažeto telo poruke	0	0	0	0
9871	PHP	38	PHPOffice_PHPExcel_Calculation_151	dohvati naziv za vrednost enumerisanog tipa podatka	Obmotajte vrednosti niza u navodnike	0	0	0	0
9872	PHP	98	bobthecow_psysh_Context_1585	kako efikasno pročitati .csv datoteku	Postavite najnoviji izuzetak.	0	0	0	0
9873	PHP	57	PrestaShop_PrestaShop_Address_784	dohvatanje jedinstvenog identifikatora trenutnog procesa	Navodi da li adresa ve? postoji u bazi.	0	0	0	0
9874	PHP	13	BookStackApp_BookStack_CommentRepo_751	upisivanje u csv datoteku	 Vra?a komentar po ID. 	0	0	0	0
9875	PHP	67	briannesbitt_Carbon_CarbonInterval_251	aes šifrovanje u ctr načinu rada	 Vraća interval_spec string datog intervala datuma.	0	0	0	0
9876	PHP	17	PrestaShop_PrestaShop_Attachment_819	pretvaranje json u csv	 Pridružuje niz id_attachment $array proizvodu $id_product i uklanja eventualne prethodne asocijacije. 	0	0	0	0
9877	PHP	56	Intervention_image_ResetCommand_616	pronađi int unutar stringa	Resetuje zadatu sliku u stanje rezervne kopije	0	0	0	0
9878	PHP	52	PrestaShop_PrestaShop_Address_779	Nelder-Mead optimizacija	Dohvati identifikator zone na osnovu adrese.	0	0	0	0
9879	PHP	27	PHPOffice_PHPWord_Style_927	isčitavanje tekstualne datoteke liniju po liniju	Resetuj stilove.	0	0	0	0
9880	PHP	22	Intervention_image_Font_656	html šifrovan string	Proračunaj granični opseg trenutne postavke fonta.	0	0	0	0
9881	PHP	68	php-pm_php-pm_RequestHandler_1651	matrica množenja	Proverava da li je kraj zaglavlja u $baffer	0	0	0	0
9882	PHP	63	yiisoft_yii2_BaseYii_991	sortiraj više nizova na osnovu redosleda drugih sortiranih nizova	Prikazuje niz koji predstavlja trenutnu verziju Iii okvira	0	0	0	0
9883	PHP	56	bobthecow_psysh_Configuration_1518	pronađi int unutar stringa	Omoguc?ite ili onemoguc?ite Unicode u izlazu specifi?nom za PsiSH.  Imajte na umu da ovo uopšte ne onemogućava Unicode izlaz, već samo to čini tako da PsiSH neće sam davati bilo koji.	0	0	0	0
9884	PHP	53	Intervention_image_ChecksumCommand_548	hashset za određivanje broja različitih elemenata	Proračunaj kontrolnu sumu date slike.	0	0	0	0
9885	PHP	83	thephpleague_csv_HTMLConverter_310	izvuci geografsku širinu i dužinu iz datog unosa	Pretvara tabelarne podatke u string koji je HTML tabela.	0	0	0	0
9886	PHP	59	PrestaShop_PrestaShop_Address_781	prilagođeni http odgovor greške	Zahtev da e proveri da li je DNI polje obavezno u zavisnoti od izabrane države. 	0	0	0	0
9887	PHP	31	matomo-org_matomo_Archive_48	pretvaranje string u broj	Pravi upite i vraća metričke podatke u nizu. Ako je u {@link build()} ili {@link factory()} zatraženo više veb lokacija, rezultat će biti indeksiran prema ID-u lokacije. Ako je u {@link build()} ili {@link factory()} zatraženo više tačaka, rezultat će biti indeksiran po tačkama. Indeks ID-a mesta je uvek prvi, pa ako je zatraženo više lokacija i perioda, rezultat će se prvo indeksirati pomoću ID-a lokacije, a zatim tačke	0	0	0	0
9888	PHP	28	Intervention_image_PixelateCommand_681	dohvatanje putanje izvršavanja	Primeni efekat pikselizacije na datoj slici.	0	0	0	0
9889	PHP	47	DesignPatternsPHP_DesignPatternsPHP_HelloCommand_6673	prekopiraj u klibord	Izvrši i ispiši “Zdravo svete”	0	0	0	0
9890	PHP	54	briannesbitt_Carbon_CarbonPeriod_322	kako dohvatiti naziv tabele iz baze	Konvertuje datumski period u niz bez da menja trenutno stanje iteracije.	0	0	0	0
9891	PHP	61	Intervention_image_ResizeCommand_618	zamena http entiteta	 Menja dimenzije slike	0	0	0	0
9892	PHP	89	PHPOffice_PHPWord_PhpWord_896	slanje binarnih podataka preko seriske veze	U?itava obrazac prema imenu datoteke	0	0	0	0
9893	PHP	12	symfony_http-foundation_IpUtils_8806	vreme tolerisanja za prijem na soketu	Anonimizira IP/IPv6. Uklanja poslednji bajt za v4, a poslednjih 8 bajtova za v6 IP-jeve.	0	0	0	0
